GPCR,STANDARD_VALUE,smiles
P28221,-3.376,CCCC1=CC=C(C=C1)CC2=NCCN2
P28221,0.022,CC(C1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.576,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(C3=CC=CC=C3)C(=O)C)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)N
P28221,-0.079,CC(C1=CC=C(C=C1)F)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.914,CCCN(C)CCOC1=CC=CC=C1C2CCCC2
P28221,-3.5,COC(=O)CCCCCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42
P28221,0.26,CC1=CC=CC=C1CN2CCN(CC2)C(=O)COC3=CC4=C(C=CC=C4N5CCN(CC5)C)C=C3
P28221,-1.6,CC1=C(C2=C(C=C1)N(C(=O)C=C2)C)CCN3CCC(CC3)C4=C5C=CC(=NC5=CC=C4)C
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=O)N7CCCCC7
P28221,-0.202,CCN(C1=CC=CC(=C1)CC2CCN(CC2)CCOC3=CC=CC4=C3C=CC(=N4)C)C(=O)C
P28221,-2.778,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OCCF)N5CCN(CC5)C
P28221,-2.041,CCN(CC)CCC1=CNC2=C1C=C(C=C2)OCC3=CC=CC=C3
P28221,-2.7,C1CCNC(C1)CN2CCN(C2=O)C3=CC(=CC=C3)Cl
P28221,0.2,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)NC5=CC(=CC=C5)F
P28221,-0.255,C1CN(CCN1CC2=CC=CC=C2)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)O
P28221,-2.4,CC1=NC2=C(C=C1)C(=CC=C2)OCCCN3CC(C3)OC4=CC5=C(C=C4)OCC(=O)N5
P28221,-3.3,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42
P28221,0.3,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=C(C5=C(C=C4)OCC(=O)N5C)F
P28221,-1.327,C1CN(CCC1OCC2=CC=CC=C2)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)(F)F
P28221,-2.2,CC1=NC2=C(C=C1)C(=CC=C2)OCCCN3CC(C3)COC4=CC5=C(C=C4)OCC(=O)N5
P28221,0.26,C1CN(CCN1CCOC2=CC=CC3=C2N=C(N3)C(F)(F)F)C4=CC=CC5=C4N=C(N5)C(F)(F)F
P28221,-2.849,COC1=C(C=CC=C1OCCF)C(C2CCN(CC2)CCC3=CC=C(C=C3)F)O
P28221,-2.732,CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C
P28221,-1.4,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)OCCN(C)C
P28221,0.538,CC(C)C1=CC2=C(C=C1)NC=C2CC3CCCN3C
P28221,-3.102,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C(=NN=C6CO5)C
P28221,0.1,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC5=C(C=C4)NC(=O)CO5
P28221,-0.415,CC(=CCCN(C)C1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)C
P28221,-4,CCOC(=O)C1=C(C2=C(N1)C=CC(=C2)CCN3C(=O)CNC3=O)CCN(C)C
P28221,-0.097,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)C(C5=CC=CC=C5)C(=O)N
P28221,-2.7,CC1CN(CC(N1)C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC=C(C=C4)C5=CC(=NC=C5C)C)OC
P28221,-2,CC1=NC2=CC(=CC(=C2C=C1)OCCN3CCC(CC3)CC4=C(C5=C(C=C4)OCC(=O)N5)F)F
P28221,-0.459,C1CN(CCC1(CCC2=CC(=CC=C2)F)F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1,C1COC(C2=C1C=C(C=C2)C(=O)N)CCN3CCN(CC3)C4=CC5=C(C=C4)C=C(C=C5)F
P28221,0.222,CC(C)(C)C1=CC2=C(C=C1)NC=C2CCN
P28221,-3.264,COC1=C(C=CC=C1OCCF)C(=O)C2CCN(CC2)CCC3=CC=C(C=C3)[N+](=O)[O-]
P28221,-2.649,CC1C2=C(C(=CC=C2)OC)NC(=N1)N
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)N5CCOC5=O
P28221,-0.301,CC1CC(N1C(=O)C2CN(C3CC4=CNC5=CC=CC(=C45)C3=C2)C)C
P28221,-2.086,C1CN(CC=C1C2=CNC3=C2C=CC(=C3)C(F)(F)F)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-2.1,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CC4=CC5=C(C=C4)OCC(=O)N5
P28221,-2.1,CCN1C(CN(CC1C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC=C(C5=CC=CC=C54)C6=NC(=CC=C6)C)OC)C
P28221,-2.2,C1CN(CCN1)C2=C3C=C(C=CC3=NC=C2)NS(=O)(=O)C4=CC=C(C=C4)C5=CC=CC=C5
P28221,-2.42,CCCN1CCOC2C1CCC3=C2C=C(C=C3)C(=O)N
P28221,-1.6,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)NCCN(C)C
P28221,-2.8,CC1CCN(CC1)CCC2CCCN2S(=O)(=O)C3=CC(=C(C=C3)Cl)Cl
P28221,-2.3,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)NC4=C(C(=CC=C4)Cl)F)OC
P28221,-0.301,CCCN(CCC1=CC=CS1)C2CCC3=C(C2)C4=C(C=C3)NC=C4C=O
P28221,-2.82,CN(C)CC1CC2C3=CC=CC=C3CC4=CC=CC=C4N2O1
P28221,0.301,CN(C)CCC1=CNC2=C1C=C(C=C2)C3=CSC=C3
P28221,-3.66,CCOC(=O)C1(CCN(CC1)CCCNC(=O)C2=C(NC(=C(C2C3=CC4=C(C=C3)OCO4)C(=O)N)C)C)C5=CC=CC=C5
P28221,0.6,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)N5CCCOC5=O
P28221,-0.623,CN(CC1CCN(C1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=CC=C5
P28221,-0.399,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC(=CC=C4)OC
P28221,-0.638,C1CN(CCN1C2=CC=CC=C2CN)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,-2.58,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC=C(C=C4)C#N
P28221,-3.29,C[NH+](C)C1CCC2=CC(=C(C=C2C1)O)O
P28221,-2.672,CC(=O)NC1=NC=C2C(=N1)C(=CN2)C3CCN(CC3)C
P28221,-2.155,CC1C2=C(C(=CC(=C2C)Cl)OC)NC(=N1)N
P28221,-1.602,C1CN(CCC1C2=NSC3=C2C=CC(=C3)F)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-4.27,CC1=NC(=C(C(C1C(=O)N)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)N(C)C)C
P28221,-0.322,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)N5CCN(CC5)C
P28221,0.097,C1CN(CCC1(CCC2=CC=CC=C2F)F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.09,CN1CCC2=CC=CC3=C2C1CC4=C3C(=C(C=C4)O)O
P28221,0.2,C[Si](C)(C)[Si](C)(C)CCNC(=O)OCC1CO1
P28221,-2.049,CCCCN(CC)CCOC1=CC=CC2=CC=CC=C21
P28221,0.046,CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)NC(=O)CCCCCCC(=O)NC4=CC5=C(C=C4)NC=C5C6CCN(CC6)C
P28221,-3.591,CC1=CC=C(C=C1)S(=O)(=O)N2C=C3CC(C(C4=C3C2=CC=C4)O)N(C)C
P28221,-1.255,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3SC
P28221,-0.204,CC(CC1(CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)F)C5=CC=CC=C5
P28221,-0.959,C1CN(CC1CNC2=CC=CC=C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.4,CCC1=C(C=NN1C2=CC=C(C=C2)C#N)C(=O)N3CCC4=C3C=C5C(=C4)C=CN=C5N6CCN(CC6)CC
P28221,-1.699,C1CN=C(N1)NC2=C(C=C(C=C2Cl)I)Cl
P28221,-2.873,CC1C2=C(C(=CC=C2)OC)NC(=N1)NCC(F)F
P28221,-0.362,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN3CCC(C3)CNCC4=CC=CC=C4
P28221,-3.114,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
P28221,0.122,CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5
P28221,-1.597,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3
P28221,-0.924,C1CN(CC1O)CCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
P28221,-0.991,CCCN(CCCCN1C(=O)CC(CC1=O)(C)C)C2CCC3=C(C2)C4=C(C=C3)NC=C4C=O
P28221,-2.845,CC1=C(C=CC(=C1)C2=NN=C(O2)C)C3=CC=C(C=C3)S(=O)(=O)NC4=CC(=C(C=C4)OC)N5CCN(CC5)C
P28221,0.801,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N(C(=O)CO5)C6CC6
P28221,-1,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CN4C=CC5=CC(=O)CC=C5O4
P28221,0.4,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N(C(=O)CO5)CC(F)F
P28221,-3.021,C1CN(CCN1)C2=NC3=CC=CC=C3C=C2
P28221,-0.591,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CCOCCOCCOCCN5CCC(CC5)C6=CNC7=C6C=C(C=C7)NC(=O)C8=CC=C(C=C8)F
P28221,-0.146,C1CN(CCN1C2=CC=C(C=C2)N)C(=O)CCCCOC3=CC4=C(C=C3)NC=C4CCN
P28221,-0.9,CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C
P28221,-0.519,CN1CC(CC1CC2=CNC3=C2C=C(C=C3)N4C=CN=C4)CN(CC5=CC=CC=C5)C#N
P28221,-1.3,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CC3CCCN3C
P28221,-2.767,CC1=NC(=C(C(C1C(=O)N)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)OC5=CC=CC=C5)C
P28221,0,C1CN(CCC1(CCC2=CC=C(C=C2)F)F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.954,C1CN(CC1CNCC2=CC=NC=C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.839,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC(=CC=C4)F
P28221,-0.633,CN(C1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)C(CO)C5=CC=CC=C5
P28221,-3.423,COC1=CC=CC=C1N2CCN(CC2)CCC(C3=CSC4=CC=CC=C43)O
P28221,-0.9,CCC1=C(C=NN1C2=CC=C(C=C2)C#N)C(=O)N3CCC4=C3C=C5C(=C4)C=CN=C5N6CC(NC(C6)C)C
P28221,0.046,CN1CC(CC1CC2=CNC3=C2C=C(C=C3)N4C=CN=C4)CN(C)CC5=CC=CC=C5
P28221,0.456,C1=CC(=CC(=C1)COC2=CC3=C(C=C2)NC=C3CCN)COC4=CC5=C(C=C4)NC=C5CCN
P28221,-3.94,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(C3=CC=CC=C3)C(=O)OC)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)NC
P28221,-1.204,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C(C)C
P28221,0.4,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCCC4=C5C(=CC=C4)NC(=O)CO5
P28221,0.347,CN1CCN(CC1)C2=CC=CC3=C2C=C(C=C3)OCC(=O)N4CCN(CC4)C5=C6C(=CC=C5)OCCO6
P28221,-2.58,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
P28221,-1.8,C1CNC(=NC1)NCCNCC2CCC3=CC=CC=C3O2
P28221,0,C1COC(C2=C1C=C(C=C2)C(=O)N)CCN3CCN(CC3)C4=CC=CC5=C4C=CC(=C5)C#N
P28221,-0.934,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)NC(=O)C5=CC=CC=C5
P28221,-3.1,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=CC3=C(C=CN=C3C=C2)N4CCNCC4
P28221,-0.093,CN1CCN(CC1)C2=CC=CC3=C2C=C(C=C3)OCC(=O)N4CCN(CC4)C(=O)COC5=CC6=C(C=CC=C6N7CCN(CC7)C)C=C5
P28221,-1.114,CN(CC1=CC=CC=C1)C2CCN(CC2F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.9,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C=CC(=O)NC5=CC=C4
P28221,-1.47,CN1CCCC1CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC=CC=C4Cl
P28221,-1.623,CCCCCCCCCOC1=CC2=C(C=C1)NC=C2CCN(C)C
P28221,-1.716,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3S(=O)(=O)C
P28221,-0.7,CC1=C(C2=C(C=C1)NC(=O)CC2)CCN3CCN(CC3)C4=CC=CC5=C4C=CC(=N5)C
P28221,-0.602,CC(=O)NC1=CC=C(C=C1)CNC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.801,CC1=NC2=CC(=CC(=C2C=C1)N3CCN(CC3)CCC4=CC5=C(C=C4)OCC(=O)N5)Cl
P28221,-1,CN1CCN(CC1)C2=NC=CC3=CC4=C(C=C32)N(CC4)C(=O)C5=C(N(N=C5)C)C(F)(F)F
P28221,-0.929,CNC(=O)NC1=NC2=C(C=C1)NC=C2C3CCN(CC3)C
P28221,-0.23,C1CCC(C1)C2=CC3=C(C=C2)NC=C3CCN
P28221,-0.968,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)S(=O)(=O)C5=CC=C(C=C5)Cl
P28221,-0.531,CCCN(CCCC1=CC=CC=C1OC)C2CCC3=C(C2)C4=C(C=C3)NC=C4C=O
P28221,0,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC=CC(=C4)C5=CC=NC=C5
P28221,-0.234,C1CN(CCN1C2=CC=C(C=C2)CN)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,-2.37,CN1C(=O)C=NN(C1=O)CCCCN2CCN(CC2)C3=CC=CC=C3OCCF
P28221,-2.3,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)C
P28221,-0.204,CCCCCCCCOC1=CC2=C(C=C1)NC=C2CCN
P28221,-2.732,CN(C)CCCC1=C(C=CC(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=NC=C3)OC
P28221,-2.968,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC=CO4
P28221,-2.84,C=CCN(CCC1=CNC2=CC=CC=C21)CC=C
P28221,-2.322,CCCCCCCCCCC1=CC2=C(C=C1)NC=C2CCN
P28221,-2.226,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC=C(C=C4)F)OC
P28221,0.4,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C5=CSC(=N5)C
P28221,-3.683,CCNC(=O)C1C(C(=C(N=C1C)C)C(=O)NCCCN2CCC(CC2)(C3=CC=CC=C3)C(=O)OC)C4=CC=C(C=C4)[N+](=O)[O-]
P28221,-1.991,CN(C)CCC1=C2C=C(N(C2=CC=C1)S(=O)(=O)C3=CC=CC=C3)C(=O)C4=CC=CC=C4
P28221,0.009,C1=CC2=C(C=C1C(=O)N)C(=CN2)CCN
P28221,-1.525,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O
P28221,0.7,CC1=NC2=C(C=CC(=C2C=C1)N3CCN(CC3)CCC4=CC5=C(C=C4)OCC(=O)N5)Cl
P28221,-0.176,C1CN(CCN1C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3)C(=O)COC4=CC5=C(C=C4)NC=C5CCN
P28221,-1.1,C1CN(CCN1CCC2=CC3=C(C=C2)OCC(=O)N3)C4=CC=CC5=C4C=CC(=N5)C6=CC=CC=C6
P28221,-2.538,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC=C(C=C4)C(F)(F)F)OC
P28221,-3.3,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC5=C(C=C4)OCC56CCN(CC6)C
P28221,-0.69,CCCCCCCOC1=CC2=C(C=C1)NC=C2CCN
P28221,-0.875,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3C#N
P28221,-2.58,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NS(=O)(=O)C
P28221,0.569,C1CN(CCC1C2CCN(CC2)C(=O)COC3=CC4=C(C=C3)NC=C4CCN)C(=O)COC5=CC6=C(C=C5)NC=C6CCN
P28221,-0.033,CN(C)S(=O)(=O)NC1=CC=C(C=C1)N2CCN(CC2)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,-3.623,CN1C=C(C2=C1C=CC3=C2CCCO3)CCN
P28221,-2.519,CC1=CC(=CC(=C1NC2=NCCN2)C)[N+](=O)[O-]
P28221,-3.12,CN(C)CCC1=C(NC2=C1C=C(C=C2)CCN3C(=O)CNC3=O)C(=O)NCC4=CC=CC=C4
P28221,-0.763,C1CN(CCN1CCC2=CC(=CC=C2)F)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)F
P28221,0.3,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC(=CC=C4)NC(=O)C
P28221,-1.176,C1CN(CC1OCC2=CC=CC=C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.6,C1CN(CCN1CCC2=CC3=C(C=C2)OCC(=O)N3)C4=NC=CC5=CC=CC=C54
P28221,-2.045,CC1=CC(=C(C(=C1)C)CC2=NCCN2)C
P28221,-0.591,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
P28221,0,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)NC(=O)CN(C)C
P28221,-0.23,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC4=CNC5=C4C=C(C=C5)N6C=NN=C6
P28221,-1.826,CC1CN(CCN1CCC2C3CC=C(C=C3CO2)C(=O)N)C4=CC=CC5=C4C=CC(=C5)F
P28221,-1.079,CN(C)C1CCC2=C(C1)C3=C(C=C2)NC=C3
P28221,-1.342,CN(CC1CC1)C2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.4,C1CNC(=NC1)NCCCNCC2CCC3=CC=CC=C3O2
P28221,-3.362,CN1CCC(CC1)C2CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F
P28221,-1.053,CC(C(=O)NC1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.33,C=CCN(CCC1=CNC2=C1C=C(C=C2)Cl)CC=C
P28221,-3.14,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
P28221,-2.146,CN1CCC(CC1)N2C=CC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F
P28221,0.068,CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5
P28221,-1.538,CN(C)CCC1=CNC2=C1C=C(C=C2)OC
P28221,-0.699,C1CN(CC(C1NCC2=CC=CC=C2C(F)(F)F)F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.568,C1CN(CCC1NC2C(CC3=CC=CC=C23)O)CCCC4=CNC5=C4C=C(C=C5)N6C=NN=C6
P28221,0.155,C1CN(CC1CNCC2=CC=CC=C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.061,CN(C)CCN1C=CC2=C1C=C(C=C2)C3(CCSCC3)O
P28221,-0.699,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC=CC=C4NC(=O)C
P28221,-2.4,CN1CCN(CC1)C2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Br)OC
P28221,-0.903,CN1CCC(=CC1)C2=CC3=C(C=C2)NC=C3CCN(C)C
P28221,0.013,CCC1=CC2=C(C=C1)NC=C2CC3CCCN3C
P28221,-0.724,C1CN(CCC1NC(CCO)C2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.317,CC1=C(C(=CC=C1)C)NC2=NCCN2
P28221,-0.623,CC(=O)NC1=CC=C(C=C1)CNCC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.792,COC1=CC=C(C=C1)C(=S)NN2CCC(=CC2)C3=CC4=C(C=C3)NC=C4CCN5CCCC5
P28221,-3.491,CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)NC(=O)C4=CC=C(C=C4)F
P28221,-2.114,C1CN(CC=C1C2=CNC3=C(C=CC=C23)C#N)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-0.29,COCC(C1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.477,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32
P28221,0.046,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=C(C=C5)C#N
P28221,0.046,CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)NC(=O)CCCCCCCCCC(=O)NC4=CC5=C(C=C4)NC=C5C6CCN(CC6)C
P28221,-2.4,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1[NH+]1CCNCC1
P28221,-1.041,CC(=O)NC1=CC=C(C=C1)CNCC2(CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5)O
P28221,-1.322,CCN(CC)CCC1=CNC2=C1C=C(C=C2)OS(=O)(=O)C(F)(F)F
P28221,-3.342,C1CNCC=C1C2=CN=C3C2=NC(=O)C=C3
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=O)N
P28221,-2.69,CC1=CC=CC(=C1)C(=O)NC2=NC3=C(C=C2)NC=C3C4CCN(CC4)C
P28221,-0.591,CN(CC1=CC=CS1)C2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.3,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC5=C(C=C4)OCC(=O)N5CCC6=CC=CC=C6
P28221,-0.724,CC(C)C1=CC2=C(C=C1)NC=C2CCN3CCCC3
P28221,0.046,CN(C)C(=O)C(C1=CC=CC=C1)N2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.643,CC(C1=CC=CC=C1)NCC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.5,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C5=CC=CC=C5
P28221,-1.43,CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C
P28221,-2.7,CC1CCN(CC1)CCC2CCCCC2S(=O)(=O)C3=CC=CC4=CC=CC=C43
P28221,-1.107,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC=C(C=C4)OC
P28221,0.071,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=C(C=C5)Cl
P28221,0.6,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=C5C(=CC=C4)NC=N5
P28221,0.5,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC(=CC=C4)N(C)C(=O)C
P28221,0.4,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)NS(=O)(=O)C(C)C
P28221,-1.869,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CCNCC4
P28221,-0.903,C1CC(=CCC1NCCNC2CCC(=CC2)C3=CNC4=C3C=C(C=C4)C(=O)N)C5=CNC6=C5C=C(C=C6)C(=O)N
P28221,-2.179,CN(C)CCC1=COC2=C1C=C(C=C2)C(=O)N
P28221,-1.041,COC1=CC=C(C=C1)S(=O)(=O)N2CCC(=CC2)C3=CC4=C(C=C3)NC=C4CCN5CCCC5
P28221,-2.2,C1CC(=O)NC(=NC1)NCCCNCC2CCC3=CC=CC=C3O2
P28221,-0.3,CC1=C(C2=C(C=C1)N(C(=O)C=C2)C)CCN3CCN(CC3)C4=C5C=CC(=NC5=CC(=C4)F)C
P28221,-2.238,C1CN(C(=O)CN1CC2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.102,C1C2=C(C=CC(=C2Cl)Cl)NC(=N1)N
P28221,-0.279,CC1=CC(=C(C(=C1)C)N2CCN(CC2)C(=O)COC3=CC4=C(C=CC=C4N5CCN(CC5)C)C=C3)C
P28221,0.009,CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
P28221,-1.255,CN(C1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)C(=O)NC5=CC=CC=C5
