GPCR,STANDARD_VALUE,smiles
Q13639,-3.063,CNC1=NC(=O)C(=CC2=CNC3=C2C=CC(=C3)Br)N1
Q13639,-0.153,CN(CCCCCN1CCC(CC1)NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCC3=CNC4=CC=CC=C43
Q13639,-3.938,CCCCN1CCC(CC1)CNC(=O)C2=CC(=C(C=C2)N)OC
Q13639,-2.471,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CC=CC=C3Cl)Cl)N
Q13639,-2.645,CS(=O)(=O)N1CCN(CC1)CC(CN2CCC(CC2)NC(=O)C3=C4C(=CC=C3)NC=N4)O
Q13639,-1.562,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)CN3C(=O)C4=C5C(=C(C=C4)N)C=CC=C5C3=O)Cl)N
Q13639,-0.699,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)NC(=O)CCCC(=O)NC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4O)N)Cl)Cl)N
Q13639,-2.03,CCOC(=O)CCCN1CCC(CC1)CNC(=O)C2=CNC3=CC=CC=C32
Q13639,-1.38,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCC(=O)NC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-2.716,CC(C)C1=NC(=C2N1C=CC=C2)C3=NN=C(O3)C4CCN(CC4)CC5CCC5
Q13639,-2.688,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C(=O)CCCCCC(=O)N3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-2.299,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F)Cl)N
Q13639,1.1,C1CCN(C1)S(=O)(=O)N2CCN(CC2)S(=O)(=O)CCCN3CCC(CC3)CNC(=O)C4=C5C(=CC=C4)OCCO5
Q13639,-3.345,C1=CC2=C(C(=C1)Br)NC=C2C=C3C(=O)NC(=S)N3
Q13639,-3.027,CSC1=NC(=O)C(=CC2=CNC3=C2C(=CC=C3)Br)N1
Q13639,1.19,CC(C)(C)C(=O)OCOC(=O)CCCCCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42
Q13639,-1.38,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,0.5,CC(C)C1=NC2=C(N1)C=C(C=C2C(=O)NCC3CCN(CC3)CC(CN4CCN(CC4)S(=O)(=O)C)O)Cl
Q13639,-1.519,CCCN1CCC(CC1)COC2=NC3=C(C=CC(=C3)F)C4=CC=CC=C42
Q13639,-3.146,CC(C)(C)CCN1CCC(C(C1)F)CNC(=O)C2=CC(=CC(=C2)Cl)Cl
Q13639,-0.991,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CN=C(N=C3)Cl)Cl)N
Q13639,-2.6,CN1C=C2C3=CC=CC=C3N=C(C2=C1)OCC4CCNCC4
Q13639,-0.011,CN(CCCCCCCCN1CCC(CC1)NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCC3=CNC4=CC=CC=C43
Q13639,-2.189,COC1CNCCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl
Q13639,-0.653,C1CN(CCC1COC2=NOC3=C2C(=CC=C3)OC4CCOCC4)CC5(CCOCC5)O
Q13639,-1.596,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCCCCO)Cl)N
Q13639,0.8,C1CN(CCC1CNC(=O)C2=C3C(=CC=C2)OCCO3)CCCS(=O)(=O)N4CCNCC4
Q13639,-1.066,CC(C)N1CCN(CC1)CCNC(=O)N2C3=CC=CC=C3N(C2=O)C4CC4
Q13639,-3.9,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N5CCCS5(=O)=O
Q13639,-3.23,CC(CC1=CNC2=C1C3=C(C=C2)OCCC3)N
Q13639,-0.954,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)NC(=O)CCCCCC(=O)NC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4O)N)Cl)Cl)N
Q13639,-2.127,CC(C)C(=O)N1CCC(CC1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-1,CN1C=C2C3=CC=CC=C3N=C(C2=C1)OCC4CCN(CC4)CCC5=CC=C(C=C5)CO
Q13639,0.9,CC(=O)N1CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,0.9,CC(C)(C1=CC=C(C=C1)CN2CCC(CC2)COC(=O)C3=C4N(CCCO4)C5=CC=CC=C53)C(=O)O
Q13639,-0.114,CC1(C2=C(C=C(C=C2)F)N(C1=O)C(=O)NCC3CCN(CC3)CC4(CCOCC4)O)C
Q13639,-3.133,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3(CCN(CC3)CC4CCOCC4)F
Q13639,-3.2,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN5CCCC5C4
Q13639,-2.064,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCC(=O)N3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,-0.556,CC(C)(COC1=CC=CC2=C1C(=NO2)OCC3CCN(CC3)CC4(CCOCC4)O)O
Q13639,-2.499,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3(CCN(CC3)CCCOC)O
Q13639,1,C1CN(CCC1CNC(=O)C2=C3C(=CC=C2)OCCO3)CCCS(=O)(=O)N4CCN(CC4)C(=O)C5=CC=CO5
Q13639,-2.292,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CCN(CC3)CC4(CCOCC4)F
Q13639,-3.663,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)OC)O
Q13639,-2.118,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCO)Cl)N
Q13639,-2.29,C1CCN(CC1)CCCN2CC3=C4C(=CC=C3)N=C(C=C4C2=O)Cl
Q13639,-3,C1CN(CCC1NC(=O)CC2=CC=CC=C2)CCCN3C(=O)COC4=CC=CC=C43
Q13639,-0.681,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)CNC3=CC=C(C4=NON=C34)[N+](=O)[O-])Cl)N
Q13639,-1,CN1C2CCC1CC(C2)OC(=O)N3C4=C(C=CC(=C4)OC)NC3=O
Q13639,-0.845,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCCCCC(=O)NC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,0.247,CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CC(CN4CCN(CC4)S(=O)(=O)C)O
Q13639,0.489,CCCCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42
Q13639,-1.13,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)CCNC(=O)CCCCCCCCCCC(=O)NCCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-3.281,C1=CC2=C(C=C1Br)NC=C2C=C3C(=O)NC(C(=O)N3)CCCN=C(N)N
Q13639,-1.892,CC(C)CC(=O)N1CCC(CC1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,0.64,CC1=NC=CN1CCCN2CCC(CC2)CNC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,1,CCCS(=O)(=O)N1CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,-0.1,C1CCC(CC1)S(=O)(=O)NC2=CC=C(C=C2)CN3CCC(CC3)CNC(=O)C4=C5C(=CC=C4)OCCO5
Q13639,0.573,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CC3=CN=CC=C3)Cl)N
Q13639,-1.114,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCCNC(=O)C3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4O)N)Cl)Cl)N
Q13639,-1.398,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CCN(CC3)CC4CCOC4
Q13639,-1.574,CC(C)N1C2=C(C=CS2)C(=C(C1=O)C(=O)NCCCN3CCCCC3)O
Q13639,-2.279,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCN(CC3)C(=O)OC
Q13639,-0.544,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CC=NC=C3)Cl)N
Q13639,-1.602,CC(C)(C)OC(=O)N(CCCC(=O)NCC1CCN(CC1)CCOC(=O)C2=CC(=C(C=C2OC)N)Cl)CC#CC3=CC(=CC=C3)C#CCN(CCCC(=O)NCC4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl)C(=O)OC(C)(C)C
Q13639,0.812,CN1C=C(C2=CC=CC=C21)C(=O)OCC3CCN(CC3)CCNS(=O)(=O)C
Q13639,-1.053,COC1=CC(=C(C=C1C(=O)CCC2CCN(CC2)CC3CCCCC3)Cl)N
Q13639,-1.69,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CCN(CC3)CC4CC4
Q13639,-1.775,CCCCCCCCN1CCC(CC1)NC(=O)C2=CC(=C(C=C2OC)N)Cl
Q13639,-0.5,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCCCCCCCN3CCCCC3)Cl)N
Q13639,-2.924,CC(C)C1=NC(=C2N1C=CC=C2)C3=NN=C(O3)C4CCN(CC4)C5CCC5
Q13639,-2.053,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)NC(=O)CCCCCCCCCCNC3=NC(=NC(=N3)NCC4=CC=CC=C4)NCCCCCCCCCCC(=O)NC5CCN(CC5)CCOC(=O)C6=CC(=C(C=C6OC)N)Cl)Cl)N
Q13639,0.09,C1CN(CCC1COC(=O)C2=CNC3=CC=CC=C32)CCCC(=O)O
Q13639,1.237,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)N)Cl
Q13639,-2.7,C1CCC(CC1)S(=O)(=O)NC2=CC=C(C=C2)CN3CCC(CC3)CNC(=O)C4=CNC5=CC=CC=C54
Q13639,-1.6,COC1=CC(=C(C=C1C(=O)CCCCN2CCCCC2)Cl)N
Q13639,-1.279,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCOCCNC(=O)C3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-2.945,COC1=CC(=C(C=C1C(=O)NCCN2CCNCC2)Cl)N
Q13639,1.5,C1CN(CCC1CNC(=O)C2=C3C(=CC=C2)OCCO3)CCCS(=O)(=O)N4CCN(CC4)S(=O)(=O)C5=CC=C(C=C5)F
Q13639,-2.605,CCCN1CCC(CC1)COC2=NC3=CC=CC=C3C4=C2C=CN=C4
Q13639,-0.9,CCCCN1CCC(CC1)COC2=NC3=CC=CC=C3C4=CN(C=C42)C
Q13639,-1,COC1=CC(=C(C=C1C(=O)CCC2CCN(CC2)CC=C)Cl)N
Q13639,-7.699,COC1=CC2=C(C=C1)NC=C2C(=O)NC3CCNCC3
Q13639,-1.362,CC(C)(C)OC(=O)N(CCCC1=CC(=CC=C1)CCCN(CCCC(=O)NCC2CCN(CC2)CCOC(=O)C3=CC(=C(C=C3OC)N)Cl)C(=O)OC(C)(C)C)CCCC(=O)NCC4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl
Q13639,0.569,CCCCN1CCC(CC1)COC2=NOC3=C2C(=CC=C3)OC4CCC4
Q13639,-0.146,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CC=CC=C3C4=NC=CN=C4)Cl)N
Q13639,-1.362,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CC=CC=C3)Cl)N
Q13639,-1.199,CN1C=C(C2=CC=CC=C21)C(=O)OCC3CCN(CC3)CCNS(=O)(=O)C
Q13639,0.5,CC(C1=CC=C(C=C1)CN2CCC(CC2)COC(=O)C3=C4N(CCCO4)C5=CC=CC=C53)C(=O)O
Q13639,-3.76,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCN3C=CC=C3
Q13639,-3.785,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)OC)O
Q13639,-1.6,CN1CCC(CC1)CCC(=O)C2=CC(=C(C=C2OC)N)Cl
Q13639,0.1,CC(CCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42)O
Q13639,-0.111,CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CC4CCN(CC4)C(=O)C
Q13639,-0.903,CC(C)(C)OC(=O)N(CCCC(=O)NC1CCN(CC1)CCOC(=O)C2=CC(=C(C=C2OC)N)Cl)CC#CC3=CC(=CC=C3)C#CCN(CCCC(=O)NC4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl)C(=O)OC(C)(C)C
Q13639,-1.678,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCCCCCCCO)Cl)N
Q13639,-0.6,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CC5=CC=C(C=C5)C6=CC=CC=C6C7=NNN=N7
Q13639,-2.422,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,0.7,CC(C)CS(=O)(=O)NC1=CC=C(C=C1)CN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,1.5,CCCN1CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,-3.5,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)C
Q13639,-2.4,COC1=CC(=C(C=C1C(=O)NCCN2CCCCC2)Cl)N
Q13639,0.013,CCCCN1CCC(CC1)COC2=NOC3=C2C(=CC=C3)OCC4CCC4
Q13639,-3.5,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)Br)Br)N3CCNCC3
Q13639,-2.9,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
Q13639,-0.602,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=NC=CC=N3)Cl)N
Q13639,-2.693,CCC(=O)N1CCCC(C1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-3.526,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCCCCS(=O)(=O)O)Cl)N
Q13639,-0.803,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,-1.544,CC1=CC=C(C=C1)S(=O)(=O)NCCCC(=O)NCC2CCN(CC2)CCOC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-2.656,C1CCN(CC1)CCCN2C(=O)C3=C4C(=CC=C3)N=C(C=C4C2=O)Cl
Q13639,-3.28,C1CC(N(C1)S(=O)(=O)C2=CC3=C(C=C2)C=CN3)CCN4CCC(CC4)OC5=CC=C(C=C5)Cl
Q13639,-1.176,CC(C)(C)C(=O)N(CCCC1=CC=C(C=C1)CCCN(CCCC(=O)NCC2CCN(CC2)CCOC(=O)C3=CC(=C(C=C3OC)N)Cl)C(=O)C(C)(C)C)CCCC(=O)NCC4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl
Q13639,-2.553,COC1=CC(=C(C=C1C(=O)NCC2CCNCC2)Cl)N
Q13639,-3.303,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CC3CCCCC3(C4=CC(=CC=C4)OC)O
Q13639,0.538,CCCCN1CCC(CC1)COC2=NOC3=C2C(=CC=C3)OCC(C)C
Q13639,-3.104,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCN3C=NC=N3
Q13639,1.6,CCC(C)N1CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,-2.5,COC1=CC(=C(C=C1C(=O)CCCN2CCCCC2)Cl)N
Q13639,-1.5,CC(C)n1nc(C(=O)NCC2CC[N+](C)(CCc3ccccc3)CC2)c2ccccc21
Q13639,-0.699,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCC3=CC(=CC=C3)CNC(=O)C4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl)Cl)N
Q13639,-0.803,COCCCN1CCC(CC1)NC(=O)C2=CC(=C(C3=C2OCC3)N)Cl
Q13639,-0.19,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CCCCCC(=O)O
Q13639,-0.531,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CCN(CC3)C(C)C
Q13639,1.6,C1CCC2(C1)CCN(CC2)S(=O)(=O)CCCN3CCC(CC3)CNC(=O)C4=C5C(=CC=C4)OCCO5
Q13639,-0.3,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CCCC(=O)O
Q13639,-2.773,CCC(=S)N1CCC(CC1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,0.6,C1CN(CCC1CNC(=O)C2=C3C(=CC=C2)OCCO3)CCCS(=O)(=O)N4CCN(CC4)C5=CC=CC=N5
Q13639,-1.225,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CC=CC=C3F)Cl)N
Q13639,-0.3,CC(=O)NC1=CC=C(C=C1)CCN2CCC(CC2)COC3=NC4=CC=CC=C4C5=CN(C=C53)C
Q13639,0.9,CC(C)S(=O)(=O)N1CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,-1.3,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)NC)I
Q13639,-0.695,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CCC(C3=CC=C(C=C3)F)OC(=O)N)Cl)N
Q13639,-0.964,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=CN=CN=C3)Cl)N
Q13639,-3.6,COC1=C(C=C(C=C1)S(=O)(=O)N2CCC3=C2C=C(C=C3)I)N4CCNCC4
Q13639,-1.568,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCNC(=O)C3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-2.3,CN1C=C2C3=CC=CC=C3N=C(C2=C1)OCC4CCN(CC4)CCC5=CC=CC=C5C(=O)O
Q13639,-1.445,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCCCCCCCN3CCN(CC3)S(=O)(=O)C)Cl)N
Q13639,-0.146,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=NN=CC=C3)Cl)N
Q13639,-1.041,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C=C2)N)OCCF
Q13639,0.247,CS(=O)(=O)N1CCN(CC1)CC(CN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)NC(=N4)C5CC5)O
Q13639,0.7,CS(=O)(=O)NC1=CC=C(C=C1)CN2CCC(CC2)CNC(=O)C3=C4N(CCCO4)C5=CC=CC=C53
Q13639,-3.6,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCNCC4
Q13639,-1.041,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)CCNC(=O)CCCC(=O)NCCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,0.2,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CC5=CC=C(C=C5)C6=CC=CC=C6C(=O)O
Q13639,-1,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)NC)Br
Q13639,-1.146,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)NC)Cl
Q13639,0.785,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CCCN3C=NN=N3)Cl)N
Q13639,-3,CCCCC1CCN(CC1)CCCC(=O)C2=CC=CC=C2C
Q13639,-2.94,CC1=CSC2=C1N3C=CC=C3C2=NOCCN(C)C
Q13639,-1.332,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCCCCCCCN3C(=O)C4=CC=CC=C4C3=O)Cl)N
Q13639,-1.041,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)CNC(=O)CCCCCC(=O)NCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-0.716,CCCCN1CCC(CC1)COC2=NOC3=C2C(=CC=C3)OCC(C)(C)C
Q13639,-2.19,CC(C)C(=S)N1CCC(CC1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-1.982,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCCCCCCCC(=O)N3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,-1.716,CN(C)C(=O)N1CCC(CC1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-2.978,CC(C)N1C2=CC=CC=C2N(C1=O)C(=O)NC3CCNCC3
Q13639,-2.121,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CCN(CC3)CC(C)(C)F
Q13639,-0.778,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCCOCCOCCOCNC(=O)C3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-1.556,CC(C)n1c(=O)c(C(=O)NCCCN2CCCCC2)c([O-])c2ccsc21
Q13639,-0.845,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCCCCC(=O)NC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4O)N)Cl)Cl)N
Q13639,-2.669,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NCC3CN(CCO3)C4CCOCC4
Q13639,1.174,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CCCN3C=CN=N3)Cl)N
Q13639,-0.3,CN1C=C2C3=CC=CC=C3N=C(C2=C1)OCC4CCN(CC4)CCC5=CC=C(C=C5)C(=O)O
Q13639,-1.23,CCCN1CCC(CC1)COC(=O)C2=CC(=C(C=C2)N)OC
Q13639,-1.796,CCCCCN1CCC(CC1)NC(=O)C2=CC(=C(C=C2OC)N)Cl
Q13639,-7.699,CC(C)N1C2=CC=CC=C2C(=N1)C(=O)NCC3CCNCC3
Q13639,-0.31,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CCCCC(=O)O
Q13639,-1.301,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCCCCCCCCCC(=O)NC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-0.146,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=NC=CN=C3)Cl)N
Q13639,-1.531,CC(C)(C)OC(=O)N(CCCC1=CC=C(C=C1)CCCN(CCCC(=O)NC2CCN(CC2)CCOC(=O)C3=CC(=C(C=C3OC)N)Cl)C(=O)OC(C)(C)C)CCCC(=O)NC4CCCCC4
Q13639,-1.3,COC1=CC(=C(C=C1C(=O)NCC2CCN3C2CCC3)Cl)N
Q13639,-3.373,C1=CC2=C(C(=C1)Br)C(=CN2)C=C3C(=O)NC(=S)N3
Q13639,-2.1,CC1CCCC2N1CCC(C2)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-2.041,COC1=NC2=CC=CC3=C2C(=C1)C(=O)N(C3=O)CCCN4CCCCC4
Q13639,1.399,CCCN1CCC(CC1)COC2=C3C=CC=NC3=C4C=CC=C(C4=N2)F
Q13639,0.8,C1CN(CCC1CNC(=O)C2=C3C(=CC=C2)OCCO3)CCCS(=O)(=O)N4CCN(CC4)CC5=CN=CC=C5
Q13639,-2.58,CC1=C(C2=C(N1)C=CC=C2NC(=O)C3=CC=C(C=C3)F)CCN(C)C
Q13639,-1.176,CC(C)(C)C(=O)N(CCCC1=CC(=CC=C1)CCCN(CCCC(=O)NC2CCN(CC2)CCOC(=O)C3=CC(=C(C=C3OC)N)Cl)C(=O)C(C)(C)C)CCCC(=O)NC4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl
Q13639,-1.061,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)NC(=O)CCCNCCCC3=CC=C(C=C3)CCCNCCCC(=O)NC4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl)Cl)N
Q13639,0.42,CCCN1CCC(CC1)COC2=C3C=CC=NC3=C4C=CC=C(C4=N2)I
Q13639,-0.699,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCCCCNC(=O)C3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4O)N)Cl)Cl)N
Q13639,0.71,COC(=O)CCCCCCCCCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42
Q13639,-0.144,CC(C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CC(CN4CCN(CC4)S(=O)(=O)C)O)(F)F
Q13639,1.2,COC(=O)C1=CC=CC=C1C2=CC=C(C=C2)CN3CCC(CC3)CNC(=O)C4=C5N(CCCO5)C6=CC=CC=C64
Q13639,-0.301,COC1=CC(=C(C=C1C(=O)OCCN2CCN(CC2)C3=NN=C(C=C3)Cl)Cl)N
Q13639,0.9,CC1(CCN(CC1)S(=O)(=O)CCCN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4)C
Q13639,-1.82,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCC(=O)N3CCC(CC3)CC4=CC=CC=C4
Q13639,-1.418,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CCCCCN3CCN(CC3)S(=O)(=O)C)Cl)N
Q13639,-0.477,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)C(=O)NCCOCCOCCNC(=O)C3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-3.7,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN5CCCC5C4
Q13639,-1.491,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCCCCC(=O)N3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,-2.996,COC1=CC(=C(C=C1C(=O)NC2CCNCC2)Cl)N
Q13639,-1.061,COC1=CC(=C(C=C1C(=O)OCCCN2CCN(CC2)C3=CC=CC=C3)Cl)N
Q13639,-0.476,CCCCN1CCC(CC1)CCC(=O)C2=CC(=C(C=C2OC)N)Cl
