GPCR,STANDARD_VALUE,smiles
P47898,-2.997,CCNC(=O)C1=CC(=CC=C1)NC2=NC3(CCCCC3)N=C(N2)N
P47898,-2.561,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
P47898,-0.704,CC1C2=C(C=CC=C2Cl)NC(=N1)N
P47898,-2.74,C1C2=C(C=CC=C2F)NC(=N1)N
P47898,-1.405,CC1C2=C(C(=CC=C2)OC(C)C)NC(=N1)NC
P47898,-2.161,Cc1cccc2c1CN=C(N)N2
P47898,-3.049,CN1C2=C(CN(CC2)CCCO)C3=CC=CC=C31
P47898,-0.568,CC1=C(N=C2C=CC(=CC2=C1C3=C(C=C(C=C3F)F)F)C(=O)N=C(N)N)C
P47898,-0.613,C1=CC2=C(C=C1C(=O)N=C(N)N)C(=NC=C2F)C3=C(C=C(C=C3)F)Cl
P47898,-1.987,COC1=CC=CC2=C1NC(=NC2)N
P47898,-1.114,CC1=NC2=C(C=C(C=C2)C(=O)N=C(N)N)C(=C1)C3=C(C=C(C=C3F)F)F
P47898,-2.544,CN1C2=C(CN(CC2)CCCOC3=CC=C(C=C3)OC)C4=CC=CC=C41
P47898,-1.926,CCC1C2=C(C=CC=C2Cl)NC(=N1)N
P47898,-0.556,C1CN(CC2=C(C=CC=C21)C3=CC(=C(C=C3F)F)F)C(=O)N=C(N)N
P47898,-3.518,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
P47898,-2.1,C1CN(CCC1NCC2=CC=C(C=C2)C3=CC=C(C=C3)CNCCC4=CC=CC=C4)CC5=CC=CC=C5
P47898,-2.873,CN1CCC2=C(C1)C3=C4N2C5=CC=CC=C5CCC4=CC=C3
P47898,-3.8,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)N5CCN(CC5)C
P47898,-0.255,CC1=CN=C(C2=C1C=CC(=C2)C(=O)N=C(N)N)C3=CC=CC=C3F
